id,address_number,street,common_name,scientific_name,height,width,growth_space_length,growth_space_width,growth_space_type,diameter_base_height,stems,overhead_utilities,land_use,condition,stormwater_benefits_dollar_value,stormwater_benefits_runoff_elim,property_value_benefits_dollarvalue,property_value_benefits_leaf_surface_area,energy_benefits_electricity_dollar_value,energy_benefits_gas_dollar_value,air_quality_benfits_o3dep_dollar_value,air_quality_benfits_o3dep_lbs,air_quality_benfits_vocavd_dollar_value,air_quality_benfits_vocavd_lbs,air_quality_benfits_no2dep_dollar_value,air_quality_benfits_no2dep_lbs,air_quality_benfits_no2avd_dollar_value,air_quality_benfits_no2avd_lbs,air_quality_benfits_so2dep_dollar_value,air_quality_benfits_so2dep_lbs,air_quality_benfits_so2avd_dollar_value,air_quality_benfits_so2avd_lbs,air_quality_benfits_pm10depdollar_value,air_quality_benfits_pm10dep_lbs,air_quality_benfits_pm10avd_dollar_value,air_quality_benfits_pm10avd_lbs,air_quality_benfits_total_dollar_value,air_quality_benfits_total_lbs,co2_benefits_dollar_value,co2_benefits_sequestered_lbs,co2_benefits_sequestered_value,co2_benefits_avoided_lbs,co2_benefits_avoided_value,co2_benefits_decomp_lbs,co2_benefits_maint_lbs,co2_benefits_totalco2_lbs,overall_benefits_dollar_value,neighborhood,council_district,ward,tract,public_works_division,pli_division,police_zone,fire_zone,latitude,longitude
1457538428,2829,E CARSON ST,Maple: Red,Acer rubrum,23,6,5,5,Well or Pit,6,1,No,Commercial/Industrial,Good,4.386050437,548.2563046,51.52909253,85.64035373,3.388820358,16.08474051,0.537591557,0.117122344,0.020440484,0.008848694,0.232160519,0.050579634,1.014838988,0.221097819,0.068034988,0.019550284,0.35073002,0.100784489,0.490636268,0.059041669,0.121959778,0.014676267,2.836392603,0.591701199,0.364883265,52.46774723,0.385533007,69.06780281,0.507510215,-7.957570147,-4.331493241,109.2464866,78.58997971,South Side Flats,3,16,42003160900,3,16,3,24-Apr,40.42648803,-79.9640273
147419494,2829,E CARSON ST,Linden: Littleleaf,Tilia cordata,25,8,5,5,Well or Pit,6,1,No,Commercial/Industrial,Good,2.707670646,338.4588307,43.06598229,71.57482842,2.624024179,10.65758721,0.39849875,0.0868189,0.014320255,0.006199245,0.167509193,0.036494377,0.729179408,0.158862616,0.04640179,0.013333848,0.271328828,0.077968054,0.351332182,0.042278241,0.086864662,0.010453028,2.065435068,0.432408309,0.356560448,64.3568042,0.472893797,53.48043432,0.392974231,-6.751120098,-4.331493241,106.7546252,61.47725984,South Side Flats,3,16,42003160900,3,16,3,24-Apr,40.42617843,-79.96379162
455739087,77,HOT METAL ST,Pear: Callery,Pyrus calleryana,15,6,5,5,Well or Pit,5,1,No,Commercial/Industrial,Fair,2.084141093,260.5176367,54.0263752,89.79078915,2.158604555,8.806315918,0.342508833,0.074620661,0.01019652,0.004414078,0.149541178,0.032579777,0.518823803,0.113033508,0.044253562,0.012716541,0.192664595,0.055363389,0.320881766,0.038613931,0.064907536,0.007810774,1.643777792,0.33915266,0.318149227,59.18070023,0.434859785,37.97435704,0.279035576,-0.966107169,-0.934690647,95.25425946,69.03736379,South Side Flats,3,16,42003160900,3,16,3,24-Apr,40.42649246,-79.96375974
1915000871,5445,NORTHUMBERLAND ST,Oak: Northern Red,Quercus rubra,50,8,99,3,Tree Lawn or Parkway,22,1,Conflicting,Residential,Good,24.68074897,3085.093622,63.35491864,105.2946477,22.63980437,82.70195856,4.205459828,0.916222185,0.115795521,0.050127931,1.816140385,0.395673287,5.999789764,1.307143739,0.532222663,0.152937547,2.33972155,0.672333779,3.838138992,0.461869915,0.710487856,0.085497937,19.55775656,4.041806319,2.568025237,363.911981,2.674025236,461.4235571,3.390540297,-40.58356479,-15.88214189,768.8698313,215.5032123,Squirrel Hill North,8,14,42003140100,3,14,4,8-Feb,40.43964597,-79.93224561
716946167,4584,MAPLEDALE DR,Oak: Northern Red,Quercus rubra,60,20,99,99,Open or Unrestricted,32,1,No,Residential,Good,39.96895921,4996.119901,79.1721036,131.5825027,31.80291881,103.2026649,6.412281949,1.397011318,0.151783126,0.065706981,2.769163108,0.603303509,8.019365693,1.747138495,0.811507401,0.233191782,3.284900167,0.94393683,5.852208885,0.70423693,0.943399358,0.113525795,28.24460969,5.80805164,3.852242292,629.1543604,4.62302624,648.1776822,4.762809609,-100.8647896,-23.10129729,1153.365956,286.2434985,New Homestead,5,31,42003310300,3,31,4,20-Apr,40.38659857,-79.91995517
880511536,207,INSTITUTE ST,Spruce: Colorado,Picea pungens,50,8,99,99,Open or Unrestricted,15,1,No,Residential,Very Good,5.1883645,857.5809092,53.19165057,90.84875668,11.23646145,2.678044833,0.032879221,0.031614635,0.007876566,0.005322004,0.005822471,0.00559853,0.022886663,0.022006407,0.004790254,0.003742386,0.084128932,0.065725728,0.055873927,0.073518325,0.020347301,0.026772765,0.234605335,0.23430078,0.191105768,14.72724728,0.24299958,11.49908412,0.189734888,-0.60934717,-0.136215186,25.48076904,72.72023246,Bon Air,4,18,42003562400,5,18,3,7-Apr,40.40903446,-80.00156844
159203091,203,INSTITUTE ST,Cherry: Japanese Flowering,Prunus serrulata,25,8,99,99,Open or Unrestricted,8,1,Yes,Residential,Good,2.852234163,356.5292704,13.00330295,21.61123764,3.785082474,18.91994598,0.648383079,0.14125993,0.02363104,0.010229888,0.280298057,0.061067115,1.163579666,0.253503195,0.080664721,0.023179518,0.391873185,0.112607237,0.58242065,0.070086721,0.140241466,0.016876229,3.311091864,0.688809833,0.464286316,86.1661351,0.633148761,77.14405084,0.566854486,-18.52698257,-5.775324322,139.0078791,42.33594375,Bon Air,4,18,42003562400,5,18,3,7-Apr,40.40930846,-80.00119998
1097526439,339,CAMFIELD ST,Maple: Sugar,Acer saccharum,40,7,99,99,Open or Unrestricted,22,1,No,Residential,Good,21.30686407,2663.358009,74.55813107,123.9141697,16.51079034,65.14198091,2.964934757,0.645955285,0.088497419,0.038310571,1.281750677,0.279248514,4.527700532,0.986427131,0.368864709,0.105995606,1.706981204,0.49051184,2.663300883,0.320493488,0.538489379,0.064800166,14.14051956,2.9317426,1.950261926,302.1956649,2.220533746,336.5076608,2.472658292,-38.91042745,-15.88214189,583.9107564,193.6085479,Bon Air,4,18,42003562400,5,18,3,7-Apr,40.40678318,-79.99813664
409691118,2649,BRIGHTON RD,Maple: Hedge,Acer campestre,15,7,12,3,Well or Pit,2,1,Yes,Residential,Good,0.464465807,58.05822592,8.216028971,13.65488101,0.486891754,2.527481862,0.081572499,0.017771786,0.003118369,0.001349943,0.03526405,0.007682799,0.152629745,0.033252668,0.010148357,0.002916195,0.050421284,0.014488875,0.073273825,0.008817548,0.018434729,0.002218379,0.424862858,0.088498193,0.062224241,11.22163075,0.082456543,9.923377487,0.072916978,-1.071164948,-1.44383108,18.63001221,12.18195549,Marshall-Shadeland,1,27,42003271500,1,27,1,9-Jan,40.46947503,-80.02554669
556514143,303,TARRAGONNA ST,Elm: Slippery,Ulmus rubra,60,25,99,99,Open or Unrestricted,20,1,No,Vacant,Fair,19.24051824,2405.06478,109.3329082,181.7091757,20.47935237,74.84217976,2.955239758,0.643843085,0.090435225,0.039149448,1.197524866,0.260898664,4.685447742,1.020794715,0.343734636,0.098774321,1.826833145,0.524952053,2.695803679,0.324404775,0.582559086,0.07010338,14.37757814,2.98292044,1.866761999,315.1038633,2.315383187,360.2745286,2.647297236,-104.0050719,-12.46254196,558.910778,240.1392987,Carrick,4,18,42003290100,3,18,3,7-Apr,40.40774796,-79.99671738
1329249057,406,JACKSONIA ST,Pear: Callery,Pyrus calleryana,32,8,3,3,Well or Pit,12,1,Yes,Residential,Fair,9.880671904,1235.083988,116.7346663,194.0107543,11.43237086,36.59323837,1.700472878,0.370473394,0.046729897,0.020229393,0.7424355,0.161750654,2.474530407,0.539113378,0.219708148,0.063134525,1.019192258,0.292871339,1.59309976,0.191708756,0.305405333,0.036751544,8.10157418,1.676032982,1.324294194,203.6709427,1.496574087,201.1192517,1.477824261,-7.360235932,-0.934690647,396.4952678,184.0668158,Central Northside,6,25,42003250300,1,25,1,21-Jan,40.45754034,-80.01181198
315488096,225,TARRAGONNA ST,Mulberry: White,Morus alba,25,5,99,99,Open or Unrestricted,6,1,No,Residential,Fair,3.974858209,496.8572761,51.52909253,85.64035373,3.388820358,16.08474051,0.464026397,0.101095076,0.017643365,0.00763782,0.200391185,0.04365821,0.875966284,0.190842328,0.058724937,0.016874982,0.302735386,0.086992927,0.444639118,0.053506512,0.110526049,0.013300367,2.474652721,0.513908222,0.314951871,45.28795024,0.332775858,59.61641927,0.438061449,-6.868639496,-3.738762587,94.29696742,77.7671162,Knoxville,3,30,42003300100,5,30,3,7-Apr,40.40829688,-79.99669252
1596106399,147,VIRGINIA AVE,Maple: Hedge,Acer campestre,14,6,3,3,Well or Pit,4,1,Yes,Residential,Good,1.337131325,167.1414157,13.89724165,23.09694644,1.662362164,8.539550106,0.275669847,0.06005879,0.010571476,0.004576396,0.119172947,0.025963605,0.518281932,0.112915454,0.034295823,0.009855122,0.172137655,0.049464843,0.247624925,0.029798427,0.062561891,0.007528507,1.440316495,0.300161143,0.195389637,31.43236919,0.230965049,33.8807284,0.248955592,-3.925544265,-2.887662161,58.49989117,27.07199137,Mount Washington,2,19,42003191400,5,19,3,27-Apr,40.43024534,-80.00891235
453911108,161,VIRGINIA AVE,Maple: Hedge,Acer campestre,13,6,3,3,Well or Pit,4,1,Yes,Residential,Fair,1.211775264,151.471908,13.89724165,23.09694644,1.662362164,8.539550106,0.237946605,0.051840219,0.009124853,0.003950153,0.10286507,0.022410691,0.447359141,0.097463865,0.02960271,0.008506526,0.148581976,0.04269597,0.224410088,0.027004824,0.056696713,0.006822709,1.256587156,0.260694957,0.168652107,27.13109762,0.199359305,29.2444182,0.214887985,-3.388364524,-2.492508392,50.49464291,26.73616844,Mount Washington,2,19,42003191400,5,19,3,27-Apr,40.43051184,-80.00940941
1360686194,203,SHILOH ST,Pear: Callery,Pyrus calleryana,20,7,2,2,Well or Pit,8,1,Yes,Commercial/Industrial,Good,5.224093821,653.0117276,82.65407329,137.3694689,4.910724631,19.93812484,0.939369663,0.2046557,0.026793746,0.011599024,0.410133789,0.089353767,1.364400888,0.297255095,0.121370456,0.034876568,0.50777681,0.145912876,0.838208423,0.10086744,0.162533225,0.019558752,4.370587001,0.904079222,0.752250135,129.4450413,0.951162164,100.0858484,0.735430814,-3.223425101,-1.08287331,225.2245913,117.8498537,Mount Washington,2,19,42003191400,5,19,3,27-Apr,40.43054816,-80.0073499
1734345896,206,SHILOH ST,Maple: Hedge,Acer campestre,14,6,12,3,Tree Lawn or Parkway,4,1,Yes,Commercial/Industrial,Good,1.337131325,167.1414157,13.89724165,23.09694644,1.662362164,8.539550106,0.275669847,0.06005879,0.010571476,0.004576396,0.119172947,0.025963605,0.518281932,0.112915454,0.034295823,0.009855122,0.172137655,0.049464843,0.247624925,0.029798427,0.062561891,0.007528507,1.440316495,0.300161143,0.195389637,31.43236919,0.230965049,33.8807284,0.248955592,-3.925544265,-2.887662161,58.49989117,27.07199137,Mount Washington,2,19,42003191400,5,19,3,27-Apr,40.43058671,-80.00746385
1958427267,17,THORPE WAY,Pear: Callery,Pyrus calleryana,22,0,3,3,Well or Pit,5,1,No,Commercial/Industrial,Dead,0.838447566,104.8059458,54.0263752,89.79078915,2.158604555,8.806315918,0.029238559,0.006370056,0.000870435,0.000376812,0.01276571,0.002781201,0.044289837,0.009649202,0.003777743,0.001085558,0.016446978,0.004726143,0.129090366,0.01553434,0.026112227,0.003142266,0.262591854,0.043665577,0.02715908,5.052010996,0.037122177,3.241713406,0.02382011,-0.082472563,-0.079790665,8.131461173,66.11949418,Mount Washington,2,19,42003191400,5,19,3,27-Apr,40.42962597,-80.00727957
1002078062,4727,WALLINGFORD ST,Pear: Callery,Pyrus calleryana,13,5,3,3,Well or Pit,3,1,Yes,Residential,Fair,0.954613165,119.3266457,36.98607872,61.47014646,0.950943783,4.090687067,0.149187938,0.032502819,0.004644814,0.002010742,0.065136247,0.014190903,0.234304721,0.05104678,0.0192757,0.005538994,0.084900883,0.024396805,0.13976775,0.016819224,0.02940041,0.003537956,0.726618464,0.150044224,0.144551697,27.84197573,0.204582838,16.72908484,0.122925315,-0.357418818,-0.934690647,43.27895111,43.8534929,Shadyside,8,7,42003070900,2,7,4,9-Feb,40.45195882,-79.94787312
2074392384,4875,ELLSWORTH AVE,Oak: Pin,Quercus palustris,64,30,15,4,Well or Pit,36,1,Yes,Residential,Fair,43.90154252,5487.692814,123.8202143,205.7867979,35.15074529,102.8785033,6.720445448,1.464149335,0.136705188,0.059179735,2.902244436,0.632297263,7.346338248,1.600509422,0.850507084,0.244398587,3.132531765,0.900152806,6.439661536,0.774929186,0.902240111,0.108572817,28.43067382,5.784189152,4.563339938,891.2723981,6.549069581,618.3749352,4.543819024,-120.9453152,-22.43257552,1366.269443,338.7450192,Shadyside,8,7,42003070900,2,7,4,9-Feb,40.45062579,-79.94516073
732492599,404,DEVONSHIRE ST,Oak: Pin,Quercus palustris,65,28,99,4,Tree Lawn or Parkway,38,1,No,Residential,Fair,47.68334467,5960.418084,129.2300983,214.7779203,37.25101908,106.7965398,7.277965264,1.585613347,0.143259813,0.062017235,3.143011033,0.684751859,7.724659223,1.682932293,0.921064096,0.264673591,3.319436848,0.953861163,6.973887866,0.83921635,0.947639289,0.114036016,30.45092343,6.187101853,4.889352736,969.8677591,7.126588294,655.3231322,4.815314376,-137.633997,-23.67882972,1463.878065,356.301278,Shadyside,8,7,42003070900,2,7,4,9-Feb,40.45179011,-79.94565266
802069254,4905,FIFTH AVE,Crabapple: Flowering,Malus spp.,13,5,5,5,Well or Pit,6,1,Yes,Institutional,Fair,2.027203427,253.4004284,15.46028796,25.69469915,2.828089588,14.28198635,0.443525876,0.096628731,0.015345625,0.006643128,0.193645756,0.042188618,0.754380395,0.164353027,0.057305383,0.016467064,0.25274547,0.072628009,0.41552028,0.05000244,0.095516316,0.011494142,2.2279851,0.460405158,0.242614465,34.34554185,0.252371041,49.75199533,0.365577662,-7.719713247,-3.738762587,72.63906134,37.0681669,Shadyside,8,7,42003070900,2,7,4,9-Feb,40.44796023,-79.94414755
2091639549,414,JACKSONIA ST,Pear: Callery,Pyrus calleryana,28,8,2,2,Well or Pit,6,1,No,Residential,Good,3.274525871,409.3157339,63.56894123,105.6503491,3.075977914,12.51691889,0.577662564,0.12585241,0.01680661,0.007275589,0.252210547,0.054947832,0.855517867,0.186387335,0.074636399,0.021447241,0.318064925,0.091397967,0.515453762,0.06202813,0.101925814,0.012265441,2.712278487,0.561601945,0.496475057,88.85701802,0.652921368,62.69173741,0.460658887,-1.820655367,-1.08287331,148.6452268,85.64511746,Central Northside,6,25,42003250300,1,25,1,21-Jan,40.45755294,-80.01219919
2095140914,4815,FIFTH AVE,Oak: Northern Red,Quercus rubra,50,15,99,7,Tree Lawn or Parkway,27,1,Yes,Institutional,Fair,29.06533798,3633.167247,71.26351112,118.4385752,27.45073644,94.43472682,4.592358026,1.000513731,0.11696052,0.05063226,1.983223527,0.432074843,6.120371163,1.333414197,0.581186629,0.167007652,2.448006031,0.703450009,4.400486779,0.529541129,0.758401815,0.091263756,21.00099449,4.307897576,2.778664568,422.7053751,3.106039096,482.9157169,3.548464688,-56.86116088,-16.82443164,831.9354995,245.9939714,Shadyside,8,7,42003070900,2,7,4,9-Feb,40.44746385,-79.94422221
474778928,725,DEVONSHIRE ST,Maple: Freeman,Acer x freemanii,20,5,99,7,Tree Lawn or Parkway,3,1,Yes,Residential,Good,1.508431834,188.5539792,36.99163361,61.47937858,1.470260706,7.104978925,0.227349746,0.049531535,0.008974334,0.003884993,0.095566604,0.020820611,0.444280761,0.096793194,0.026472944,0.007607168,0.15218383,0.043730986,0.200440484,0.024120395,0.053445992,0.006431527,1.208714695,0.252920409,0.127746032,11.48091785,0.084361784,29.96549413,0.220186451,-1.033350321,-2.165746621,38.24731504,48.41176581,Shadyside,8,7,42003070900,2,7,4,9-Feb,40.44896998,-79.94428838
1717558373,725,DEVONSHIRE ST,Oak: Pin,Quercus palustris,55,15,99,7,Tree Lawn or Parkway,29,1,Conflicting,Residential,Fair,31.41858385,3927.322981,105.7179103,175.7011193,27.44458993,86.99996727,4.848855909,1.056395623,0.111567615,0.048297669,2.093992904,0.456207604,5.91735924,1.28918502,0.613647761,0.176335563,2.446575905,0.703039053,4.646268039,0.559117694,0.729927603,0.087837257,21.40819498,4.376415483,3.458869925,641.4302406,4.713229408,482.807587,3.547670149,-70.57734376,-18.07068584,1035.589798,276.4481163,Shadyside,8,7,42003070900,2,7,4,9-Feb,40.44891232,-79.94426442
1640891155,521,DEVONSHIRE ST,Oak: Pin,Quercus palustris,60,20,15,4,Well or Pit,34,1,Conflicting,Residential,Fair,40.11974036,5014.967544,118.4103304,196.7956756,33.05047151,98.96046687,6.162925633,1.342685323,0.130150563,0.056342235,2.661477838,0.579842666,6.968017274,1.518086552,0.779950072,0.224123584,2.945626682,0.846444449,5.905435205,0.710642022,0.856840934,0.103109619,26.4104242,5.38127645,4.23732714,812.677037,5.971550868,581.4267381,4.272323672,-104.2566335,-21.18632133,1268.66082,321.1887605,Shadyside,8,7,42003070900,2,7,4,9-Feb,40.45112699,-79.94522735
1574401126,525,DEVONSHIRE ST,Oak: Pin,Quercus palustris,65,20,15,4,Well or Pit,43,1,Conflicting,Residential,Fair,57.78874598,7223.593247,141.9225183,235.8724766,42.10361608,114.7853662,8.723883526,1.900628219,0.157634039,0.068239844,3.767435152,0.820791972,8.569824754,1.867064217,1.104052521,0.317256471,3.751146888,1.077915772,8.359394867,1.005944027,1.048471386,0.126169842,35.48184313,7.184010365,5.651812915,1166.38495,8.57059661,740.6904361,5.442593325,-188.1213651,-26.79446521,1692.159555,397.7339026,Shadyside,8,7,42003070900,2,7,4,9-Feb,40.45080174,-79.94507687
402192171,555,MOREWOOD AVE,Hornbeam: European,Carpinus betulus,17,5,10,5,Well or Pit,4,1,Yes,Institutional,Good,2.486325773,310.7907216,51.75382154,86.01384899,1.729946727,8.694030013,0.270614951,0.058957506,0.010839655,0.004692491,0.116865875,0.025460975,0.533280875,0.116183197,0.03424772,0.009841299,0.179109478,0.051468241,0.246978413,0.029720627,0.064293567,0.007736891,1.456230534,0.304061227,0.211607138,34.06568417,0.250314647,35.25817447,0.259077066,-3.080766077,-2.887662161,63.3554304,66.33196173,Shadyside,8,7,42003070900,2,7,4,22-Mar,40.45128229,-79.94144
1724549317,555,MOREWOOD AVE,Hornbeam: European,Carpinus betulus,16,5,10,5,Well or Pit,4,1,Yes,Institutional,Good,2.486325773,310.7907216,51.75382154,86.01384899,1.729946727,8.694030013,0.270614951,0.058957506,0.010839655,0.004692491,0.116865875,0.025460975,0.533280875,0.116183197,0.03424772,0.009841299,0.179109478,0.051468241,0.246978413,0.029720627,0.064293567,0.007736891,1.456230534,0.304061227,0.211607138,34.06568417,0.250314647,35.25817447,0.259077066,-3.080766077,-2.887662161,63.3554304,66.33196173,Shadyside,8,7,42003070900,2,7,4,22-Mar,40.45130142,-79.94137067
1790486007,555,MOREWOOD AVE,Hornbeam: European,Carpinus betulus,16,5,10,5,Well or Pit,4,1,Yes,Institutional,Good,2.486325773,310.7907216,51.75382154,86.01384899,1.729946727,8.694030013,0.270614951,0.058957506,0.010839655,0.004692491,0.116865875,0.025460975,0.533280875,0.116183197,0.03424772,0.009841299,0.179109478,0.051468241,0.246978413,0.029720627,0.064293567,0.007736891,1.456230534,0.304061227,0.211607138,34.06568417,0.250314647,35.25817447,0.259077066,-3.080766077,-2.887662161,63.3554304,66.33196173,Shadyside,8,7,42003070900,2,7,4,22-Mar,40.45125887,-79.94158772
1324644999,4935,ELLSWORTH AVE,Linden: Littleleaf,Tilia cordata,30,10,99,3,Tree Lawn or Parkway,21,1,Yes,Residential,Fair,13.94669426,1743.336782,26.38048035,43.84384738,15.77645722,61.06831881,2.360847494,0.514345859,0.072138247,0.031228678,0.992383684,0.216205596,3.702306114,0.806602639,0.274900612,0.078994429,1.407723732,0.404518314,2.185328224,0.262975719,0.461810057,0.055572811,11.45743816,2.370444044,0.974468049,138.3933296,1.016914186,277.5407926,2.039369744,-111.0915524,-13.08566906,291.7569008,129.6038569,Shadyside,8,7,42003070900,2,7,4,9-Feb,40.45081359,-79.94361332
607728966,4949,ELLSWORTH AVE,Oak: Pin,Quercus palustris,70,12,99,99,Open or Unrestricted,34,1,Yes,Residential,Fair,40.11974036,5014.967544,118.4103304,196.7956756,33.05047151,98.96046687,6.162925633,1.342685323,0.130150563,0.056342235,2.661477838,0.579842666,6.968017274,1.518086552,0.779950072,0.224123584,2.945626682,0.846444449,5.905435205,0.710642022,0.856840934,0.103109619,26.4104242,5.38127645,4.23732714,812.677037,5.971550868,581.4267381,4.272323672,-104.2566335,-21.18632133,1268.66082,321.1887605,Shadyside,8,7,42003070900,2,7,4,22-Mar,40.45094283,-79.94322485
31741697,405,JACKSONIA ST,Linden: Littleleaf,Tilia cordata,30,15,6,3,Well or Pit,15,1,Yes,Residential,Poor,6.552196569,819.0245712,37.14167432,61.72874333,12.78031885,42.83132142,0.895355795,0.195066622,0.032702484,0.014156919,0.376363355,0.081996374,1.718664779,0.374436771,0.104256568,0.029958784,0.694872095,0.199675889,1.015505646,0.122202846,0.260566542,0.031355781,5.098287263,1.048849986,0.622603365,83.90299816,0.61651923,137.0929687,1.007359134,-28.88844057,-5.699333212,186.4081931,105.0264018,Central Northside,6,25,42003250300,1,25,1,21-Jan,40.45747147,-80.011671
515775552,555,MOREWOOD AVE,Hornbeam: European,Carpinus betulus,17,5,10,5,Well or Pit,4,1,Yes,Institutional,Good,2.486325773,310.7907216,51.75382154,86.01384899,1.729946727,8.694030013,0.270614951,0.058957506,0.010839655,0.004692491,0.116865875,0.025460975,0.533280875,0.116183197,0.03424772,0.009841299,0.179109478,0.051468241,0.246978413,0.029720627,0.064293567,0.007736891,1.456230534,0.304061227,0.211607138,34.06568417,0.250314647,35.25817447,0.259077066,-3.080766077,-2.887662161,63.3554304,66.33196173,Shadyside,8,7,42003070900,2,7,4,22-Mar,40.45127162,-79.94150837
1129299216,4935,ELLSWORTH AVE,Maple: Red,Acer rubrum,28,9,99,3,Tree Lawn or Parkway,10,1,Yes,Residential,Fair,7.537067164,942.1333956,50.87545528,84.55402127,7.42529379,31.45528957,0.986433155,0.214909184,0.035916342,0.0155482,0.425994104,0.092809173,1.816307431,0.39570968,0.124838211,0.035873049,0.662877245,0.190481967,0.945219435,0.113744818,0.227712214,0.027402192,5.225298137,1.086478263,0.605710076,76.22841125,0.560126366,130.6264071,0.95984284,-19.2732252,-6.231270979,181.3503222,103.124114,Shadyside,8,7,42003070900,2,7,4,9-Feb,40.45084567,-79.94350392
771009084,4949,ELLSWORTH AVE,Linden: Littleleaf,Tilia cordata,25,9,99,3,Tree Lawn or Parkway,29,1,Yes,Residential,Fair,13.94669426,1743.336782,0.00647655,0.0107639,15.77645722,61.06831881,2.360847494,0.514345859,0.072138247,0.031228678,0.992383684,0.216205596,3.702306114,0.806602639,0.274900612,0.078994429,1.407723732,0.404518314,2.185328224,0.262975719,0.461810057,0.055572811,11.45743816,2.370444044,0.795264351,0.001804,1.33E-05,277.5407926,2.039369744,-22.61506602,-16.82443164,238.103099,103.0506494,Shadyside,8,7,42003070900,2,7,4,22-Mar,40.45106035,-79.94315749
1421080444,4935,ELLSWORTH AVE,Linden: Littleleaf,Tilia cordata,28,11,99,3,Tree Lawn or Parkway,22,1,Yes,Residential,Fair,13.94669426,1743.336782,21.98481305,36.53833347,15.77645722,61.06831881,2.360847494,0.514345859,0.072138247,0.031228678,0.992383684,0.216205596,3.702306114,0.806602639,0.274900612,0.078994429,1.407723732,0.404518314,2.185328224,0.262975719,0.461810057,0.055572811,11.45743816,2.370444044,0.944600766,115.3280753,0.847430697,277.5407926,2.039369744,-96.34547133,-13.70879615,282.8146005,125.1783223,Shadyside,8,7,42003070900,2,7,4,9-Feb,40.45079038,-79.94375
977582547,401,AMBERSON AVE,Sweetgum: American,Liquidambar styraciflua,26,9,4,4,Well or Pit,11,1,No,Multi-family Residential,Fair,6.182678786,772.8348482,33.686505,79.98045548,8.596667537,33.33045259,1.019926973,0.222206312,0.039347592,0.017033589,0.413295709,0.090042638,2.018874028,0.439841836,0.118631399,0.034089482,0.767081871,0.220425825,0.930389109,0.111960182,0.251848811,0.030306716,5.559395493,1.165906581,0.601960667,49.99242336,0.367344327,151.2333149,1.111262398,-14.14359568,-6.854398077,180.2277445,87.95766006,Shadyside,8,7,42003070900,2,7,4,22-Mar,40.45301321,-79.9414177
875654935,401,AMBERSON AVE,Sweetgum: American,Liquidambar styraciflua,22,8,4,4,Well or Pit,11,1,Yes,Multi-family Residential,Poor,4.619242771,577.4053464,33.686505,79.98045548,8.596667537,33.33045259,0.621906691,0.135491654,0.023992434,0.010386335,0.252009579,0.054904048,1.231020749,0.268196242,0.072336219,0.02078627,0.467732848,0.134405991,0.6951183,0.083648412,0.188162905,0.022642949,3.552279725,0.730461899,0.367049187,30.48318498,0.223990443,92.21543589,0.677599023,-8.624143706,-4.179511022,109.8949661,84.1521968,Shadyside,8,7,42003070900,2,7,4,22-Mar,40.45278254,-79.94149488
656262010,401,AMBERSON AVE,Sweetgum: American,Liquidambar styraciflua,24,9,4,4,Well or Pit,11,1,Yes,Multi-family Residential,Poor,4.619242771,577.4053464,33.686505,79.98045548,8.596667537,33.33045259,0.621906691,0.135491654,0.023992434,0.010386335,0.252009579,0.054904048,1.231020749,0.268196242,0.072336219,0.02078627,0.467732848,0.134405991,0.6951183,0.083648412,0.188162905,0.022642949,3.552279725,0.730461899,0.367049187,30.48318498,0.223990443,92.21543589,0.677599023,-8.624143706,-4.179511022,109.8949661,84.1521968,Shadyside,8,7,42003070900,2,7,4,22-Mar,40.45271645,-79.94151973
1445779639,401,AMBERSON AVE,Sweetgum: American,Liquidambar styraciflua,26,10,4,4,Well or Pit,12,1,No,Multi-family Residential,Fair,7.152706662,894.0883327,35.47013436,84.21525185,10.15544313,37.52269416,1.175969921,0.256202597,0.045142037,0.019542007,0.47652757,0.103818643,2.334588447,0.508624934,0.136781319,0.039304977,0.905951386,0.260330858,1.07273328,0.129089444,0.290446617,0.034951458,6.438140578,1.351864918,0.701187134,56.31419181,0.413796681,178.6554292,1.312760094,-17.55582828,-7.477525175,209.9362676,97.44030603,Shadyside,8,7,42003070900,2,7,4,22-Mar,40.45309539,-79.94138478
798910417,3233,JULIET ST,Lilac: Japanese Tree,Syringa reticulata,12,5,8,4,Well or Pit,2,1,Yes,Residential,Good,0.57006618,71.25827248,8.991321523,14.94340222,0.782312894,4.241050804,0.128144016,0.027918086,0.005161415,0.002234379,0.055397064,0.012069077,0.250910334,0.054664561,0.015942275,0.004581113,0.081039166,0.023287117,0.115107447,0.013851678,0.030378389,0.003655642,0.682080106,0.142261654,0.08075892,10.47124353,0.076942697,15.94437799,0.117159289,-0.792473196,-1.44383108,24.17931724,15.34759043,South Oakland,3,4,42003040900,3,4,4,11-Feb,40.43267161,-79.95654658
181399722,8,HODGE ST,Elm: Siberian,Ulmus pumila,13,2,99,11,Open or Restricted,3,1,No,Vacant,Fair,1.5453628,193.17035,58.58104384,97.36056022,1.491660126,6.275578886,0.180550881,0.039335704,0.00718375,0.003109849,0.073162988,0.015939649,0.363694628,0.079236302,0.021000527,0.006034634,0.133159604,0.038264254,0.164700589,0.019819566,0.045579023,0.00548484,0.98903199,0.207224798,0.148434885,21.43645017,0.157515036,26.24141326,0.192821905,-1.366899763,-1.869381294,44.44158237,69.03111253,South Oakland,3,4,42003040900,3,4,4,11-Feb,40.43280497,-79.95893721
